DateTime,Temperature (°C),Humidity (%),WindSpeed (km/h),CloudCover (%),Visibility (km),Rain (mm),Thunderstorm,LaunchSite,SuitableForLaunch
2018-11-08 14:30:00,15.07,87,2.76,40,19.89,0.92,0,CCSFS SLC 40,1
2018-11-09 14:30:00,24.69,92,15.7,43,11.39,1.03,0,VAFB SLC 4E,1
2018-11-10 14:30:00,27.53,26,3.36,89,9.4,1.05,0,KSC LC 39A,1
2018-11-11 14:30:00,27.0,27,5.93,32,14.05,0.26,0,KSC LC 39A,1
2018-11-12 14:30:00,20.2,83,4.82,90,9.01,0.46,0,KSC LC 39A,1
2018-11-13 14:30:00,10.38,26,1.88,55,19.17,0.3,0,KSC LC 39A,1
2018-11-14 14:30:00,24.57,60,18.8,11,9.63,0.9,0,KSC LC 39A,1
2018-11-15 14:30:00,16.33,59,12.98,1,19.86,0.85,0,KSC LC 39A,1
2018-11-16 14:30:00,21.26,22,23.27,0,11.86,0.75,0,KSC LC 39A,1
2018-11-17 14:30:00,33.94,36,2.77,64,17.38,0.44,0,VAFB SLC 4E,1
2018-11-18 14:30:00,19.98,85,4.05,32,15.08,0.36,0,CCSFS SLC 40,1
2018-11-19 14:30:00,31.0,98,8.58,85,19.07,1.34,0,KSC LC 39A,1
2018-11-20 14:30:00,14.71,71,21.44,75,14.76,0.07,0,KSC LC 39A,1
2018-11-21 14:30:00,26.81,41,8.56,35,14.14,0.98,0,VAFB SLC 4E,1
2018-11-22 14:30:00,34.43,23,11.44,20,15.14,0.03,0,VAFB SLC 4E,1
2018-11-23 14:30:00,12.55,25,8.44,83,17.01,0.29,0,CCSFS SLC 40,1
2018-11-24 14:30:00,10.21,57,2.25,35,18.58,0.43,0,CCSFS SLC 40,1
2018-11-25 14:30:00,20.84,45,26.3,25,9.74,1.33,0,VAFB SLC 4E,1
2018-11-26 14:30:00,12.32,30,15.36,46,8.81,0.21,0,KSC LC 39A,1
2018-11-27 14:30:00,28.71,36,22.06,94,6.48,1.41,0,KSC LC 39A,1
2018-11-28 14:30:00,32.86,50,18.43,0,11.18,1.22,0,KSC LC 39A,1
2018-11-29 14:30:00,20.85,96,14.4,37,17.85,1.02,0,KSC LC 39A,1
2018-11-30 14:30:00,16.47,54,2.51,13,6.98,0.62,0,KSC LC 39A,1
2018-12-01 14:30:00,20.86,35,18.0,89,13.54,1.36,0,VAFB SLC 4E,1
2018-12-02 14:30:00,28.09,98,4.35,45,15.73,0.79,0,CCSFS SLC 40,1
2018-12-03 14:30:00,10.23,37,11.6,41,17.72,0.56,0,CCSFS SLC 40,1
2018-12-04 14:30:00,24.74,81,17.62,6,14.17,0.88,0,VAFB SLC 4E,1
2018-12-05 14:30:00,25.33,46,21.9,54,8.61,0.35,0,KSC LC 39A,1
2018-12-06 14:30:00,25.94,54,19.18,55,19.5,0.41,0,VAFB SLC 4E,1
2018-12-07 14:30:00,16.05,64,18.8,75,7.33,1.38,0,CCSFS SLC 40,1
2018-12-08 14:30:00,27.85,54,4.17,62,16.77,1.19,0,CCSFS SLC 40,1
2018-12-09 14:30:00,12.28,47,9.69,23,7.21,0.77,0,CCSFS SLC 40,1
2018-12-10 14:30:00,14.98,28,1.2,82,8.01,0.62,0,CCSFS SLC 40,1
2018-12-11 14:30:00,31.94,95,20.15,72,18.58,1.21,0,VAFB SLC 4E,1
2018-12-12 14:30:00,28.47,34,26.67,98,16.54,0.86,0,KSC LC 39A,1
2018-12-13 14:30:00,10.34,40,7.4,3,11.12,0.62,0,KSC LC 39A,1
2018-12-14 14:30:00,16.21,71,2.46,41,14.94,0.77,0,VAFB SLC 4E,1
2018-12-15 14:30:00,15.36,54,13.32,95,12.4,0.35,0,KSC LC 39A,1
2018-12-16 14:30:00,16.77,70,23.99,69,6.93,0.3,0,KSC LC 39A,1
2018-12-17 14:30:00,16.19,74,15.46,27,16.1,1.48,0,KSC LC 39A,1
2018-12-18 14:30:00,11.56,96,1.31,91,16.69,1.45,0,KSC LC 39A,1
2018-12-19 14:30:00,21.47,63,27.28,39,18.35,0.63,0,CCSFS SLC 40,1
2018-12-20 14:30:00,28.32,84,23.2,50,13.57,0.77,0,KSC LC 39A,1
2018-12-21 14:30:00,25.17,99,3.68,28,15.42,1.24,0,VAFB SLC 4E,1
2018-12-22 14:30:00,26.82,44,25.81,41,12.13,1.09,0,CCSFS SLC 40,1
2018-12-23 14:30:00,12.03,66,12.62,68,10.46,0.15,0,CCSFS SLC 40,1
2018-12-24 14:30:00,33.79,99,10.41,4,11.76,0.56,0,VAFB SLC 4E,1
2018-12-25 14:30:00,30.96,75,12.91,40,18.76,0.38,0,KSC LC 39A,1
2018-12-26 14:30:00,30.13,57,23.37,60,8.3,1.49,0,CCSFS SLC 40,1
2018-12-27 14:30:00,30.57,30,18.47,54,9.48,1.12,0,VAFB SLC 4E,1
2018-12-28 14:30:00,33.32,86,1.66,27,14.49,0.07,0,VAFB SLC 4E,1
2018-12-29 14:30:00,23.61,34,26.81,40,7.63,1.35,0,KSC LC 39A,1
2018-12-30 14:30:00,15.01,20,4.14,8,18.49,1.39,0,KSC LC 39A,1
2018-12-31 14:30:00,25.42,26,20.88,28,6.66,0.5,0,VAFB SLC 4E,1
2019-01-01 14:30:00,28.57,20,17.81,77,16.57,0.96,0,KSC LC 39A,1
2019-01-02 14:30:00,28.45,68,5.25,37,11.23,1.02,0,VAFB SLC 4E,1
2019-01-03 14:30:00,23.04,92,4.78,61,6.72,1.09,0,KSC LC 39A,1
2019-01-04 14:30:00,11.71,48,24.37,53,17.8,1.04,0,KSC LC 39A,1
2019-01-05 14:30:00,19.28,45,11.75,51,14.97,0.84,0,VAFB SLC 4E,1
2019-01-06 14:30:00,33.02,64,18.33,33,6.12,1.43,0,VAFB SLC 4E,1
2019-01-07 14:30:00,24.61,90,14.11,36,9.75,0.77,0,KSC LC 39A,1
2019-01-08 14:30:00,23.46,31,20.37,48,10.93,0.17,0,VAFB SLC 4E,1
2019-01-09 14:30:00,16.72,51,13.42,41,10.52,0.12,0,CCSFS SLC 40,1
2019-01-10 14:30:00,19.21,39,8.05,13,12.98,0.03,0,KSC LC 39A,1
2019-01-11 14:30:00,32.38,70,10.17,81,13.38,0.64,0,CCSFS SLC 40,1
2019-01-12 14:30:00,26.66,55,24.05,32,11.55,0.41,0,CCSFS SLC 40,1
2019-01-13 14:30:00,29.68,86,13.1,97,10.64,1.34,0,CCSFS SLC 40,1
2019-01-14 14:30:00,21.36,20,5.98,91,13.06,1.3,0,VAFB SLC 4E,1
2019-01-15 14:30:00,25.76,46,26.17,99,6.47,1.26,0,KSC LC 39A,1
2019-01-16 14:30:00,16.21,59,22.3,86,15.03,1.3,0,KSC LC 39A,1
2019-01-17 14:30:00,27.64,33,1.56,16,14.48,0.45,0,CCSFS SLC 40,1
2019-01-18 14:30:00,20.69,88,27.97,74,9.91,0.64,0,VAFB SLC 4E,1
2019-01-19 14:30:00,21.06,98,19.46,31,8.51,0.47,0,KSC LC 39A,1
2019-01-20 14:30:00,26.23,25,4.49,78,7.02,0.13,0,KSC LC 39A,1
2019-01-21 14:30:00,33.41,52,6.64,67,14.22,1.39,0,KSC LC 39A,1
2019-01-22 14:30:00,11.6,74,19.39,38,13.96,0.92,0,CCSFS SLC 40,1
2019-01-23 14:30:00,30.62,38,21.83,93,13.47,0.2,0,CCSFS SLC 40,1
2019-01-24 14:30:00,17.31,96,6.69,9,19.8,0.31,0,CCSFS SLC 40,1
2019-01-25 14:30:00,21.1,48,7.2,86,13.44,0.68,0,CCSFS SLC 40,1
2019-01-26 14:30:00,10.55,80,8.6,23,16.11,0.08,0,CCSFS SLC 40,1
2019-01-27 14:30:00,17.53,89,16.74,99,7.58,0.41,0,KSC LC 39A,1
2019-01-28 14:30:00,22.57,98,4.81,57,10.19,1.06,0,CCSFS SLC 40,1
2019-01-29 14:30:00,11.4,99,2.92,68,9.86,1.38,0,VAFB SLC 4E,1
2019-01-30 14:30:00,22.28,43,19.01,63,14.06,1.39,0,CCSFS SLC 40,1
2019-01-31 14:30:00,33.18,42,21.81,18,10.63,0.78,0,CCSFS SLC 40,1
2019-02-01 14:30:00,12.63,29,14.03,7,14.97,0.47,0,CCSFS SLC 40,1
2019-02-02 14:30:00,29.11,73,10.19,70,15.66,1.38,0,KSC LC 39A,1
2019-02-03 14:30:00,20.24,60,12.1,39,6.47,1.18,0,KSC LC 39A,1
2019-02-04 14:30:00,26.38,68,10.88,12,14.96,0.88,0,VAFB SLC 4E,1
2019-02-05 14:30:00,16.51,36,26.88,26,7.64,1.25,0,KSC LC 39A,1
2019-02-06 14:30:00,13.99,75,21.51,81,12.51,0.69,0,CCSFS SLC 40,1
2019-02-07 14:30:00,14.01,64,5.83,87,16.17,0.17,0,VAFB SLC 4E,1
2019-02-08 14:30:00,11.76,49,10.76,1,15.85,1.41,0,VAFB SLC 4E,1
2019-02-09 14:30:00,14.64,63,15.23,15,10.2,0.8,0,VAFB SLC 4E,1
2019-02-10 14:30:00,26.61,93,17.16,13,9.81,1.04,0,CCSFS SLC 40,1
2019-02-11 14:30:00,32.04,74,13.11,16,12.16,0.59,0,KSC LC 39A,1
2019-02-12 14:30:00,30.35,38,22.68,59,8.64,0.2,0,KSC LC 39A,1
2019-02-13 14:30:00,27.13,48,21.49,69,19.65,0.41,0,CCSFS SLC 40,1
2019-02-14 14:30:00,12.76,21,14.14,98,10.83,0.07,0,KSC LC 39A,1
2019-02-15 14:30:00,17.23,55,23.92,16,18.92,0.13,0,CCSFS SLC 40,1
2019-02-16 14:30:00,17.75,38,21.03,44,18.72,0.31,0,CCSFS SLC 40,1
2019-02-17 14:30:00,16.25,26,21.8,37,11.11,0.84,0,VAFB SLC 4E,1
2019-02-18 14:30:00,22.88,45,26.78,63,9.56,1.49,0,KSC LC 39A,1
2019-02-19 14:30:00,23.39,98,7.46,5,16.79,1.27,0,VAFB SLC 4E,1
2019-02-20 14:30:00,18.92,57,7.49,59,9.21,0.13,0,KSC LC 39A,1
2019-02-21 14:30:00,18.84,22,24.89,48,13.3,1.26,0,CCSFS SLC 40,1
2019-02-22 14:30:00,30.71,99,21.62,20,7.55,0.8,0,VAFB SLC 4E,1
2019-02-23 14:30:00,29.73,85,25.94,98,11.4,0.99,0,CCSFS SLC 40,1
2019-02-24 14:30:00,17.69,90,1.77,22,7.09,0.19,0,CCSFS SLC 40,1
2019-02-25 14:30:00,32.84,62,17.58,75,9.97,0.59,0,VAFB SLC 4E,1
2019-02-26 14:30:00,33.82,81,4.05,56,15.31,1.33,0,VAFB SLC 4E,1
2019-02-27 14:30:00,18.17,90,14.11,63,19.88,0.64,0,KSC LC 39A,1
2019-02-28 14:30:00,18.86,43,4.36,28,9.57,0.19,0,KSC LC 39A,1
2019-03-01 14:30:00,22.64,58,3.59,26,12.63,0.47,0,VAFB SLC 4E,1
2019-03-02 14:30:00,33.53,87,0.34,5,12.27,0.33,0,KSC LC 39A,1
2019-03-03 14:30:00,31.91,63,17.65,20,8.58,1.03,0,CCSFS SLC 40,1
2019-03-04 14:30:00,12.56,24,10.05,70,14.54,1.37,0,CCSFS SLC 40,1
2019-03-05 14:30:00,19.82,74,2.95,40,16.15,1.1,0,CCSFS SLC 40,1
2019-03-06 14:30:00,23.83,49,9.04,79,8.06,1.27,0,CCSFS SLC 40,1
2019-03-07 14:30:00,22.58,48,4.73,4,16.6,1.21,0,CCSFS SLC 40,1
2019-03-08 14:30:00,14.85,45,26.37,14,15.8,0.02,0,CCSFS SLC 40,1
2019-03-09 14:30:00,31.47,45,8.96,20,8.76,0.19,0,KSC LC 39A,1
2019-03-10 14:30:00,26.92,56,9.35,57,15.09,0.64,0,VAFB SLC 4E,1
2019-03-11 14:30:00,30.95,72,23.52,3,11.51,0.17,0,VAFB SLC 4E,1
2019-03-12 14:30:00,31.47,49,18.14,68,15.54,1.1,0,KSC LC 39A,1
2019-03-13 14:30:00,28.71,22,19.88,6,12.95,0.11,0,KSC LC 39A,1
2019-03-14 14:30:00,20.98,62,17.81,34,6.67,0.62,0,KSC LC 39A,1
2019-03-15 14:30:00,25.26,26,26.49,35,17.02,0.59,0,VAFB SLC 4E,1
2019-03-16 14:30:00,14.01,68,5.8,14,13.78,0.82,0,KSC LC 39A,1
2019-03-17 14:30:00,26.84,92,27.69,91,16.15,0.94,0,KSC LC 39A,1
2019-03-18 14:30:00,14.48,60,23.27,1,7.77,1.42,0,VAFB SLC 4E,1
2019-03-19 14:30:00,27.35,96,16.49,56,16.1,0.41,0,KSC LC 39A,1
2019-03-20 14:30:00,15.74,98,18.55,4,11.79,1.0,0,CCSFS SLC 40,1
2019-03-21 14:30:00,12.94,73,18.17,70,17.19,0.05,0,VAFB SLC 4E,1
2019-03-22 14:30:00,14.13,88,1.64,85,14.39,0.0,0,VAFB SLC 4E,1
2019-03-23 14:30:00,10.05,46,6.1,94,10.97,0.04,0,VAFB SLC 4E,1
2019-03-24 14:30:00,27.97,27,26.92,31,8.83,0.67,0,KSC LC 39A,1
2019-03-25 14:30:00,28.31,51,14.96,71,17.42,0.83,0,VAFB SLC 4E,1
2019-03-26 14:30:00,22.87,83,10.59,40,13.84,0.01,0,CCSFS SLC 40,1
2019-03-27 14:30:00,14.03,29,21.34,41,19.82,0.59,0,CCSFS SLC 40,1
2019-03-28 14:30:00,12.09,32,14.69,74,11.23,0.06,0,VAFB SLC 4E,1
2019-03-29 14:30:00,10.48,82,0.37,64,15.6,0.98,0,CCSFS SLC 40,1
2019-03-30 14:30:00,14.14,54,20.61,39,14.72,0.95,0,KSC LC 39A,1
2019-03-31 14:30:00,32.27,80,20.5,82,14.93,1.18,0,VAFB SLC 4E,1
2019-04-01 14:30:00,16.04,73,4.62,37,16.32,0.82,0,CCSFS SLC 40,1
2019-04-02 14:30:00,18.86,27,26.79,41,7.95,0.93,0,KSC LC 39A,1
2019-04-03 14:30:00,12.63,48,6.27,36,13.7,0.42,0,VAFB SLC 4E,1
2019-04-04 14:30:00,15.56,60,12.82,55,13.13,0.13,0,VAFB SLC 4E,1
2019-04-05 14:30:00,22.98,49,3.21,70,10.8,1.11,0,VAFB SLC 4E,1
2019-04-06 14:30:00,25.19,40,16.89,54,12.11,0.92,0,CCSFS SLC 40,1
2019-04-07 14:30:00,16.13,95,10.51,88,13.26,1.41,0,VAFB SLC 4E,1
2019-04-08 14:30:00,11.44,30,9.89,53,10.49,1.48,0,CCSFS SLC 40,1
2019-04-09 14:30:00,19.78,21,23.16,21,10.1,1.27,0,KSC LC 39A,1
2019-04-10 14:30:00,15.86,69,0.27,26,16.34,1.48,0,KSC LC 39A,1
2019-04-11 14:30:00,15.49,60,22.34,46,6.94,0.97,0,KSC LC 39A,1
2019-04-12 14:30:00,34.0,85,16.0,37,10.38,0.14,0,VAFB SLC 4E,1
2019-04-13 14:30:00,25.41,22,27.61,38,15.15,0.13,0,KSC LC 39A,1
2019-04-14 14:30:00,23.92,99,16.5,14,8.92,1.21,0,CCSFS SLC 40,1
2019-04-15 14:30:00,20.39,70,1.55,65,14.01,0.36,0,CCSFS SLC 40,1
2019-04-16 14:30:00,20.72,87,1.42,60,10.23,0.09,0,CCSFS SLC 40,1
2019-04-17 14:30:00,23.52,44,24.73,59,17.81,0.71,0,CCSFS SLC 40,1
2019-04-18 14:30:00,27.41,49,23.55,7,10.9,0.47,0,CCSFS SLC 40,1
2019-04-19 14:30:00,27.55,30,9.68,43,9.21,0.88,0,CCSFS SLC 40,1
2019-04-20 14:30:00,14.29,36,17.3,42,13.42,0.9,0,KSC LC 39A,1
2019-04-21 14:30:00,22.5,45,13.71,5,7.9,1.02,0,VAFB SLC 4E,1
2019-04-22 14:30:00,20.3,42,27.08,83,17.16,0.86,0,CCSFS SLC 40,1
2019-04-23 14:30:00,31.76,75,26.6,26,15.52,0.57,0,KSC LC 39A,1
2019-04-24 14:30:00,25.79,71,27.55,44,16.79,0.04,0,KSC LC 39A,1
2019-04-25 14:30:00,23.31,67,24.26,22,11.58,1.36,0,CCSFS SLC 40,1
2019-04-26 14:30:00,12.88,39,25.47,80,17.69,0.49,0,KSC LC 39A,1
2019-04-27 14:30:00,25.14,21,6.08,12,12.91,0.76,0,CCSFS SLC 40,1
2019-04-28 14:30:00,12.93,50,23.27,67,7.33,0.84,0,VAFB SLC 4E,1
2019-04-29 14:30:00,18.43,46,19.85,83,9.14,0.47,0,CCSFS SLC 40,1
2019-04-30 14:30:00,13.57,21,26.96,63,15.95,0.46,0,VAFB SLC 4E,1
2019-05-01 14:30:00,27.3,97,16.0,24,18.55,0.39,0,KSC LC 39A,1
2019-05-02 14:30:00,15.16,23,2.38,85,7.33,0.37,0,KSC LC 39A,1
2019-05-03 14:30:00,19.8,32,16.73,51,18.1,0.05,0,CCSFS SLC 40,1
2019-05-04 14:30:00,32.39,54,19.22,47,17.19,1.44,0,KSC LC 39A,1
2019-05-05 14:30:00,15.11,91,6.17,60,10.99,0.89,0,KSC LC 39A,1
2019-05-06 14:30:00,22.7,85,11.04,16,15.65,0.16,0,VAFB SLC 4E,1
2019-05-07 14:30:00,20.48,25,16.76,39,8.62,0.89,0,CCSFS SLC 40,1
2019-05-08 14:30:00,10.45,50,10.47,74,17.39,0.35,0,CCSFS SLC 40,1
2019-05-09 14:30:00,29.82,29,10.5,88,15.2,0.47,0,VAFB SLC 4E,1
2019-05-10 14:30:00,11.73,40,3.73,68,12.14,1.2,0,VAFB SLC 4E,1
2019-05-11 14:30:00,21.86,93,26.34,84,18.1,1.33,0,VAFB SLC 4E,1
2019-05-12 14:30:00,24.02,42,21.01,25,7.95,1.05,0,CCSFS SLC 40,1
2019-05-13 14:30:00,25.71,22,0.03,79,17.84,1.4,0,VAFB SLC 4E,1
2019-05-14 14:30:00,27.22,51,21.44,55,6.33,1.36,0,CCSFS SLC 40,1
2019-05-15 14:30:00,16.33,39,20.71,39,16.54,0.83,0,VAFB SLC 4E,1
2019-05-16 14:30:00,10.25,93,0.27,84,14.03,1.36,0,KSC LC 39A,1
2019-05-17 14:30:00,28.09,48,10.35,95,15.75,0.82,0,CCSFS SLC 40,1
2019-05-18 14:30:00,23.39,71,16.99,67,11.77,0.16,0,CCSFS SLC 40,1
2019-05-19 14:30:00,30.9,65,12.68,7,18.1,1.24,0,CCSFS SLC 40,1
2019-05-20 14:30:00,30.53,53,21.78,72,10.38,0.2,0,KSC LC 39A,1
2019-05-21 14:30:00,31.08,80,11.91,44,9.85,0.47,0,KSC LC 39A,1
2019-05-22 14:30:00,22.13,91,4.31,16,10.22,0.57,0,CCSFS SLC 40,1
2019-05-23 14:30:00,18.34,90,27.34,40,16.84,1.21,0,VAFB SLC 4E,1
2019-05-24 14:30:00,29.79,89,6.78,76,12.93,0.13,0,CCSFS SLC 40,1
2019-05-25 14:30:00,21.28,30,20.1,8,13.52,0.67,0,CCSFS SLC 40,1
2019-05-26 14:30:00,14.59,82,4.01,69,17.64,0.66,0,KSC LC 39A,1
2019-05-27 14:30:00,31.37,40,9.21,90,17.67,0.87,0,KSC LC 39A,1
2019-05-28 14:30:00,32.06,22,12.38,23,8.26,0.53,0,VAFB SLC 4E,1
2019-05-29 14:30:00,21.66,29,5.38,72,13.7,0.87,0,VAFB SLC 4E,1
2019-05-30 14:30:00,11.89,46,12.6,10,7.76,1.48,0,CCSFS SLC 40,1
2019-05-31 14:30:00,19.7,31,4.4,34,18.16,0.11,0,CCSFS SLC 40,1
2019-06-01 14:30:00,30.09,26,15.65,28,17.72,1.31,0,VAFB SLC 4E,1
2019-06-02 14:30:00,32.54,36,18.58,7,17.89,0.46,0,CCSFS SLC 40,1
2019-06-03 14:30:00,15.09,84,1.75,16,15.87,0.7,0,CCSFS SLC 40,1
2019-06-04 14:30:00,11.67,83,24.39,70,12.54,1.11,0,VAFB SLC 4E,1
2019-06-05 14:30:00,31.93,45,5.18,11,11.67,1.37,0,VAFB SLC 4E,1
2019-06-06 14:30:00,19.74,34,6.31,78,11.53,0.01,0,VAFB SLC 4E,1
2019-06-07 14:30:00,23.54,52,18.52,92,6.93,0.99,0,KSC LC 39A,1
2019-06-08 14:30:00,34.2,81,13.13,49,19.28,0.1,0,VAFB SLC 4E,1
2019-06-09 14:30:00,11.66,66,13.98,23,12.3,0.79,0,KSC LC 39A,1
2019-06-10 14:30:00,26.21,54,3.59,36,19.02,1.12,0,VAFB SLC 4E,1
2019-06-11 14:30:00,11.85,84,22.56,77,18.31,0.25,0,VAFB SLC 4E,1
2019-06-12 14:30:00,19.39,91,17.28,10,17.6,1.15,0,KSC LC 39A,1
2019-06-13 14:30:00,30.1,95,3.79,98,14.24,0.46,0,KSC LC 39A,1
2019-06-14 14:30:00,20.84,44,10.47,80,7.42,0.92,0,CCSFS SLC 40,1
2019-06-15 14:30:00,34.93,76,22.69,58,10.53,0.99,0,CCSFS SLC 40,1
2019-06-16 14:30:00,23.98,51,15.91,54,14.45,0.97,0,CCSFS SLC 40,1
2019-06-17 14:30:00,18.03,82,3.04,26,6.19,0.03,0,KSC LC 39A,1
2019-06-18 14:30:00,15.5,31,10.44,66,6.6,0.23,0,VAFB SLC 4E,1
2019-06-19 14:30:00,18.76,82,6.8,59,15.49,1.28,0,KSC LC 39A,1
2019-06-20 14:30:00,19.31,96,14.49,1,18.43,1.41,0,VAFB SLC 4E,1
2019-06-21 14:30:00,11.72,20,23.61,67,17.97,0.85,0,VAFB SLC 4E,1
2019-06-22 14:30:00,19.24,70,12.22,17,8.35,0.9,0,VAFB SLC 4E,1
2019-06-23 14:30:00,21.61,89,12.13,19,18.76,1.13,0,CCSFS SLC 40,1
2019-06-24 14:30:00,28.07,27,25.35,84,15.75,0.61,0,KSC LC 39A,1
2019-06-25 14:30:00,26.42,87,16.13,62,16.03,0.49,0,KSC LC 39A,1
2019-06-26 14:30:00,27.72,24,15.85,77,10.26,1.15,0,CCSFS SLC 40,1
2019-06-27 14:30:00,10.21,58,7.33,71,16.02,0.04,0,VAFB SLC 4E,1
2019-06-28 14:30:00,15.44,42,17.02,1,15.94,1.33,0,CCSFS SLC 40,1
2019-06-29 14:30:00,26.54,87,16.13,89,14.33,0.66,0,VAFB SLC 4E,1
2019-06-30 14:30:00,22.1,71,11.11,82,11.0,0.76,0,CCSFS SLC 40,1
2019-07-01 14:30:00,10.13,23,27.74,41,17.35,0.95,0,KSC LC 39A,1
2019-07-02 14:30:00,30.11,66,24.69,27,19.13,0.41,0,CCSFS SLC 40,1
2019-07-03 14:30:00,29.32,40,20.99,28,18.18,0.9,0,KSC LC 39A,1
2019-07-04 14:30:00,23.71,75,15.05,68,9.4,1.04,0,VAFB SLC 4E,1
2019-07-05 14:30:00,11.66,85,12.94,27,12.24,0.18,0,CCSFS SLC 40,1
2019-07-06 14:30:00,29.16,78,5.18,59,10.79,0.78,0,CCSFS SLC 40,1
2019-07-07 14:30:00,24.59,26,8.56,89,15.9,0.49,0,CCSFS SLC 40,1
2019-07-08 14:30:00,29.55,68,21.67,4,17.64,0.84,0,CCSFS SLC 40,1
2019-07-09 14:30:00,28.79,35,12.7,14,9.02,0.03,0,KSC LC 39A,1
2019-07-10 14:30:00,30.08,36,24.7,72,19.26,1.11,0,KSC LC 39A,1
2019-07-11 14:30:00,22.95,94,4.14,31,15.48,0.25,0,CCSFS SLC 40,1
2019-07-12 14:30:00,13.51,53,14.23,51,9.06,1.03,0,KSC LC 39A,1
2019-07-13 14:30:00,26.78,52,18.12,89,11.2,1.15,0,CCSFS SLC 40,1
2019-07-14 14:30:00,25.51,45,14.47,36,7.46,1.13,0,KSC LC 39A,1
2019-07-15 14:30:00,28.56,85,24.9,14,14.36,1.23,0,KSC LC 39A,1
2019-07-16 14:30:00,14.25,82,27.71,40,8.37,0.46,0,KSC LC 39A,1
2019-07-17 14:30:00,14.87,60,3.24,3,15.7,1.45,0,CCSFS SLC 40,1
2019-07-18 14:30:00,32.26,77,3.64,52,16.32,0.04,0,CCSFS SLC 40,1
2019-07-19 14:30:00,28.75,98,3.65,99,12.71,0.72,0,KSC LC 39A,1
2019-07-20 14:30:00,32.71,29,19.07,83,7.31,0.41,0,VAFB SLC 4E,1
2019-07-21 14:30:00,28.97,34,10.43,26,14.55,1.11,0,KSC LC 39A,1
2019-07-22 14:30:00,24.93,61,20.53,20,11.21,1.21,0,CCSFS SLC 40,1
2019-07-23 14:30:00,26.35,76,11.35,59,19.3,1.23,0,VAFB SLC 4E,1
2019-07-24 14:30:00,32.23,36,17.57,85,13.18,0.45,0,CCSFS SLC 40,1
2019-07-25 14:30:00,24.47,79,21.56,63,7.01,0.41,0,VAFB SLC 4E,1
2019-07-26 14:30:00,25.81,28,15.35,70,14.9,1.02,0,VAFB SLC 4E,1
2019-07-27 14:30:00,13.91,55,15.11,46,16.91,1.39,0,CCSFS SLC 40,1
2019-07-28 14:30:00,21.85,92,2.47,53,8.25,0.38,0,KSC LC 39A,1
2019-07-29 14:30:00,27.91,99,11.5,30,12.29,1.37,0,CCSFS SLC 40,1
2019-07-30 14:30:00,16.77,55,15.28,16,16.4,0.89,0,CCSFS SLC 40,1
2019-07-31 14:30:00,15.06,67,12.94,49,6.29,1.11,0,KSC LC 39A,1
2019-08-01 14:30:00,17.85,70,25.22,6,6.41,0.66,0,KSC LC 39A,1
2019-08-02 14:30:00,16.04,89,25.38,82,15.48,1.21,0,VAFB SLC 4E,1
2019-08-03 14:30:00,15.37,93,23.01,27,16.15,1.46,0,VAFB SLC 4E,1
2019-08-04 14:30:00,20.62,99,10.51,9,17.84,0.26,0,KSC LC 39A,1
2019-08-05 14:30:00,32.7,87,20.08,26,11.59,0.58,0,CCSFS SLC 40,1
2019-08-06 14:30:00,22.68,41,11.07,12,11.46,1.29,0,KSC LC 39A,1
2019-08-07 14:30:00,14.7,96,6.51,65,13.73,0.27,0,KSC LC 39A,1
2019-08-08 14:30:00,11.92,99,9.6,85,16.6,0.62,0,KSC LC 39A,1
2019-08-09 14:30:00,27.4,25,1.99,83,14.97,0.25,0,CCSFS SLC 40,1
2019-08-10 14:30:00,19.57,45,9.29,59,10.58,0.97,0,CCSFS SLC 40,1
2019-08-11 14:30:00,30.55,94,12.9,42,10.85,0.36,0,VAFB SLC 4E,1
2019-08-12 14:30:00,26.49,22,26.75,68,16.68,0.57,0,KSC LC 39A,1
2019-08-13 14:30:00,29.91,71,8.78,62,13.49,0.74,0,KSC LC 39A,1
2019-08-14 14:30:00,16.8,93,25.27,69,7.37,0.45,0,CCSFS SLC 40,1
2019-08-15 14:30:00,27.31,79,6.41,98,8.14,1.02,0,KSC LC 39A,1
2019-08-16 14:30:00,16.6,82,5.35,64,17.92,0.17,0,CCSFS SLC 40,1
2019-08-17 14:30:00,33.48,84,14.53,98,19.98,1.32,0,VAFB SLC 4E,1
2019-08-18 14:30:00,25.91,71,18.83,66,10.7,0.72,0,VAFB SLC 4E,1
2019-08-19 14:30:00,18.11,95,1.24,53,11.41,0.86,0,VAFB SLC 4E,1
2019-08-20 14:30:00,16.74,33,6.19,35,8.16,0.93,0,CCSFS SLC 40,1
2019-08-21 14:30:00,14.77,91,12.76,70,9.3,0.09,0,CCSFS SLC 40,1
2019-08-22 14:30:00,27.37,87,9.27,92,11.94,1.14,0,KSC LC 39A,1
2019-08-23 14:30:00,15.47,47,19.95,14,9.98,1.42,0,VAFB SLC 4E,1
2019-08-24 14:30:00,24.88,90,14.31,74,15.82,0.78,0,CCSFS SLC 40,1
2019-08-25 14:30:00,16.62,29,4.49,17,13.53,0.59,0,VAFB SLC 4E,1
2019-08-26 14:30:00,26.55,76,25.05,3,17.51,1.18,0,VAFB SLC 4E,1
2019-08-27 14:30:00,30.37,85,8.2,87,16.14,1.08,0,VAFB SLC 4E,1
2019-08-28 14:30:00,29.45,69,20.47,10,7.79,0.98,0,KSC LC 39A,1
